Name,Men,Women,Total
Theodorus,130615,946,131561
Theodora,1257,96312,97569
Theresia,3441,64502,67943
Thomas,61350,400,61750
Tim,32556,57,32613
Trijntje,14,27134,27148
Tom,25091,50,25141
Thijs,23851,24,23875
Teunis,20380,10,20390
Theodoor,16792,144,16936
Tessa,13,16351,16364
Tamara,81,15190,15271
Teun,10862,114,10976
Theo,10159,172,10331
Tess,10,10221,10231
Timo,8992,12,9004
Teuntje,20,7722,7742
Thijmen,7490,3,7493
Tobias,7195,9,7204
Tijn,7132,36,7168
Ties,5871,12,5883
Tijmen,5785,0,5785
Tanja,43,5664,5707
Tygo,5666,3,5669
Twan,5490,14,5504
Tristan,5398,6,5404
Tjeerd,5393,3,5396
Tjitske,13,5338,5351
Thea,76,4885,4961
Tineke,9,4871,4880
Timothy,4778,22,4800
Thérèse,147,4229,4376
Thom,4351,3,4354
Tara,10,3643,3653
Tycho,3606,5,3611
Theadora,82,3222,3304
Trientje,3,3124,3127
Tine,13,3107,3120
Tijs,3028,3,3031
Tjerk,2779,3,2782
Tonia,10,2705,2715
Tommy,2617,40,2657
Titia,3,2463,2466
Timotheus,2394,14,2408
Theodor,2373,16,2389
Tomas,2308,11,2319
Tonny,1452,777,2229
Thirza,0,2165,2165
Thijn,2088,5,2093
Talitha,3,1927,1930
Tiny,145,1762,1907
Timon,1838,3,1841
Theresa,41,1793,1834
Tiemen,1806,0,1806
Tamar,73,1683,1756
Tony,1512,182,1694
Titus,1667,23,1690
Tannetje,3,1616,1619
Theunis,1613,3,1616
Tjalling,1592,3,1595
Taco,1569,3,1572
Taeke,1566,3,1569
Tirza,3,1564,1567
Thierry,1531,18,1549
Tietje,0,1474,1474
Teuna,0,1426,1426
Truus,28,1363,1391
Therese,67,1307,1374
Tarik,1346,5,1351
Teresa,11,1233,1244
Theodore,814,339,1153
Thecla,23,1122,1145
Trudy,11,1130,1141
Tieme,1139,3,1142
Tina,12,1097,1109
Timotheüs,1088,3,1091
Tetje,3,1077,1080
Teresia,29,1046,1075
Tiffany,6,1037,1043
Thimo,1023,0,1023
Ted,929,63,992
Tyler,957,19,976
Therèse,40,921,961
Tabitha,0,960,960
Teije,955,3,958
Terence,895,16,911
Tonnis,897,3,900
Toby,846,26,872
Teunisje,3,868,871
Tecla,6,854,860
Tessel,32,823,855
Terry,601,233,834
Tigo,808,0,808
Toine,792,16,808
Talha,801,0,801
Tjibbe,796,3,799
Tosca,3,791,794
Tatjana,10,783,793
Tyrone,770,3,773
Tinus,759,7,766
Timmy,742,21,763
Tibbe,747,3,750
Tommie,717,16,733
Tijl,727,3,730
Tonnie,444,284,728
Troy,690,11,701
Tatiana,3,696,699
Teddy,243,452,695
Taha,678,10,688
Tatum,3,677,680
Tjebbe,673,0,673
Tini,24,642,666
Thessa,3,656,659
Thymen,630,0,630
Tilly,26,592,618
Thi,13,600,613
Tanneke,0,595,595
Tjipke,578,17,595
Tuana,7,578,585
Tammo,566,0,566
Tjitte,560,3,563
Thies,556,0,556
Tino,518,3,521
Thije,517,3,520
Thera,6,505,511
Tamme,504,0,504
Tanisha,0,496,496
Tije,491,5,496
Tibor,494,0,494
Teunie,3,492,495
Trude,3,489,492
Tuur,490,3,493
Tanya,3,489,492
Toos,22,462,484
Timme,464,12,476
Thamar,17,453,470
Tolga,449,3,452
Teuni,9,441,450
Tuğba,0,449,449
Thanh,244,195,439
Thalia,0,430,430
Taetske,0,425,425
Theophilus,397,23,420
Tona,3,412,415
Teake,412,0,412
Tjarda,72,339,411
Toni,297,114,411
Tea,3,376,379
Tjitze,377,0,377
Tinie,10,365,375
Teatske,0,374,374
Taede,369,3,372
Trijnie,0,370,370
Thiago,364,0,364
Trevor,363,0,363
Tabe,356,5,361
Thelma,0,361,361
Trinette,33,322,355
Tren,353,0,353
Truida,3,350,353
Thorsten,343,5,348
Tooske,3,346,349
Thijme,345,0,345
Tariq,336,8,344
Ting,68,276,344
Tiago,339,3,342
Theun,325,3,328
Taylor,119,205,324
Thirsa,0,319,319
Tiara,0,316,316
Terrence,312,3,315
Thekla,9,305,314
Tjeu,303,5,308
Tymen,308,0,308
Tesse,40,261,301
Tyson,295,3,298
Thieme,296,0,296
Thamara,3,286,289
Theophile,244,44,288
Thor,286,0,286
Trudi,3,281,284
Tamira,3,279,282
Thymo,280,0,280
Toussaint,221,53,274
Truusje,3,272,275
Tinka,0,272,272
Tyrell,267,3,270
Tijme,261,3,264
Timur,262,0,262
Tristen,252,10,262
Tjalle,258,3,261
Tania,3,256,259
Tyrese,255,3,258
Teus,251,6,257
Tjakko,255,0,255
Tjerkje,0,255,255
Tyra,0,255,255
Tettje,3,253,256
Tarcisius,239,6,245
Tjark,243,3,246
Trees,8,235,243
Tjaard,239,3,242
Tamer,232,7,239
Thaddeus,233,5,238
Tjaltje,0,238,238
Tymo,238,0,238
Tjitse,235,0,235
Trienke,0,235,235
Tiede,231,3,234
Tiddo,232,3,235
Tobi,223,9,232
Tyron,232,0,232
Thiemo,229,3,232
Tekla,3,226,229
Tirsa,3,227,230
Turan,228,0,228
Thona,0,224,224
Tahir,215,8,223
Tiete,159,64,223
Tuğçe,0,223,223
Tayfun,222,0,222
Terra,3,219,222
Tugba,0,217,217
Tülay,0,216,216
Tuba,0,214,214
Taner,209,3,212
Theophiel,178,28,206
Timen,205,0,205
Thalita,3,202,205
Tryntsje,0,199,199
Travis,193,5,198
Trudie,3,196,199
Tes,3,192,195
Tunahan,195,0,195
Tasnim,3,191,194
Thobias,192,3,195
Toosje,0,193,193
Tjeert,190,3,193
Taoufik,190,0,190
Thuy,8,180,188
Théodore,170,15,185
Tico,183,3,186
Tufan,185,0,185
Tako,182,3,185
Teddie,8,175,183
Teuny,3,178,181
Take,179,3,182
Thorben,180,0,180
Tiamo,151,28,179
Tuncay,179,0,179
Tjaart,175,0,175
Tiana,0,174,174
Tijtje,0,173,173
Tahnee,3,170,173
Tallina,0,172,172
Taylan,171,3,174
Tessy,3,169,172
Trisha,0,169,169
Talia,0,168,168
Tonko,164,0,164
Tobin,161,3,164
Torsten,162,3,165
Talita,0,161,161
Teo,158,0,158
Tibo,158,0,158
Thyra,0,157,157
Ticho,157,0,157
Trea,3,156,159
Truitje,0,156,156
Timothea,3,153,156
Tjaaktje,0,155,155
Tarek,140,14,154
Tomás,152,3,155
Theuntje,0,153,153
Thys,153,0,153
Tjimkje,0,153,153
Teske,3,151,154
Thien,89,63,152
Tjisse,152,0,152
Tan,127,23,150
Teade,150,0,150
Tjomme,150,0,150
Teetske,0,148,148
Tjapko,148,0,148
Talisha,0,146,146
Tadeusz,141,3,144
Timoteüs,143,3,146
Trudo,138,5,143
Talina,0,142,142
Talisa,0,142,142
Tanne,28,114,142
Taro,142,0,142
Thara,0,142,142
Tian,112,30,142
Tjarko,142,0,142
Tracy,0,141,141
Thiemen,140,0,140
Timótheüs,140,0,140
Tamarah,3,137,140
Thyrza,0,138,138
Tammy,7,130,137
Tanny,3,135,138
Teunia,0,136,136
Tjardo,136,0,136
Tuğra,136,0,136
Thijsje,3,134,137
Tymon,134,0,134
Trix,3,127,130
Teunette,0,130,130
Tuan,130,0,130
Tessie,0,129,129
Tonie,72,56,128
Torben,128,0,128
Thijm,127,0,127
Thygo,127,0,127
Tjipkje,0,127,127
Tjitsche,0,127,127
Timber,116,8,124
Tunnis,123,0,123
Tugay,122,0,122
Thu,8,113,121
Tjepke,117,3,120
Tjalke,115,3,118
Treesje,0,118,118
Thibault,117,0,117
Tieneke,0,117,117
Thim,116,0,116
Tialda,0,116,116
Tarık,115,0,115
Tenzin,83,31,114
Tromp,111,3,114
Thorvald,111,0,111
Thresia,3,109,112
Tiemo,111,0,111
Thieu,105,5,110
Toontje,27,83,110
Tsjerk,110,0,110
Tuna,97,13,110
Theodoris,104,5,109
Tijm,108,3,111
Timor,108,0,108
Tanita,0,105,105
Tirzah,0,105,105
Tien,59,45,104
Tahira,0,103,103
Thomasina,0,103,103
Tresia,3,101,104
Tieleman,101,3,104
Tyas,101,3,104
Tabita,0,100,100
Tanna,3,98,101
Trienko,99,3,102
Taapke,0,99,99
Thimon,98,3,101
Tia,3,97,100
Tetske,3,97,100
Tjetje,0,98,98
Trinity,3,94,97
Tobian,97,0,97
Tobina,0,97,97
Trijn,3,95,98
Tex,92,3,95
Trieneke,0,96,96
Truda,5,91,96
Tjade,89,6,95
Theda,0,94,94
Tiem,92,3,95
Thalina,0,93,93
Therése,3,91,94
Theresius,93,0,93
Tienus,93,0,93
Tjakina,0,93,93
Tjesse,91,3,94
Tido,92,0,92
Tietsia,0,92,92
Tijmentje,3,91,94
Trung,92,0,92
Thei,88,3,91
Tjaakje,0,91,91
Tsjitske,0,91,91
Tannie,3,89,92
Tisha,0,90,90
Tjettje,0,90,90
Toprak,85,5,90
Thao,3,86,89
Toufik,88,0,88
Trinetta,15,73,88
Trynke,0,88,88
Tarkan,87,0,87
Tiziano,86,3,89
Tomasz,87,0,87
Tjarco,86,0,86
Tobie,82,3,85
Tai,72,12,84
Tein,81,3,84
Thimotheus,84,0,84
Turgay,84,0,84
Thyme,83,0,83
Tijsje,0,83,83
Tjamme,83,0,83
Tonja,3,82,85
Torre,83,0,83
Türkan,0,82,82
Teodora,0,80,80
Toke,3,77,80
Tahsin,77,3,80
Timmie,76,3,79
Tseard,79,0,79
Tung,51,28,79
Tjaardina,0,78,78
Trinus,78,0,78
Tubâ,0,78,78
Tülin,0,78,78
Tys,76,3,79
Touria,0,77,77
Trijnko,77,0,77
Tika,3,73,76
Terri,11,64,75
Thuur,75,0,75
Tiziana,3,74,77
Tjeerdtje,0,75,75
Tracey,3,72,75
Tamia,0,74,74
Thari,3,73,76
Timuçin,74,0,74
Talip,73,0,73
Thadeus,70,3,73
Theodores,70,3,73
Tietia,0,73,73
Trientien,0,73,73
Tyrza,0,73,73
Teodor,72,0,72
Tette,72,0,72
Thoma,6,66,72
Tove,8,64,72
Teis,71,0,71
Thai,58,13,71
Tjeerdje,0,71,71
Tames,69,3,72
Terese,0,70,70
Thie,69,3,72
Tallechien,0,69,69
Tanno,69,0,69
Tereza,3,68,71
Tarcisia,3,65,68
Thorwald,67,3,70
Tiberius,68,0,68
Timothëus,68,0,68
Tonke,16,52,68
Tuyet,0,68,68
Tore,66,3,69
Tayyip,66,0,66
Tjamke,11,55,66
Tyara,0,66,66
Tertia,0,65,65
Thale,61,3,64
Tolunay,64,3,67
Tasniem,3,61,64
Teoman,64,0,64
Tiuri,64,0,64
Taekje,0,63,63
Talea,0,63,63
Tao,57,6,63
Tinke,3,62,65
Tjalda,3,62,65
Taekele,62,0,62
Tamis,62,0,62
Tijani,60,3,63
Tjidde,62,0,62
Teelke,0,61,61
Tera,3,60,63
Theophila,0,61,61
Turgut,61,0,61
Tasneem,3,59,62
Teunes,59,3,62
Thérésia,3,59,62
Thonia,0,60,60
Tjallina,0,60,60
Tolgahan,60,0,60
Tos,58,3,61
Trang,3,58,61
Tyn,59,3,62
Tekela,0,59,59
Théresia,3,57,60
Tiebe,56,3,59
Tam,31,27,58
Theobald,56,3,59
Tonis,58,0,58
Tanem,0,57,57
Taran,54,3,57
Tertius,57,0,57
Tesniem,0,57,57
Thérese,3,56,59
Tias,56,3,59
Trystan,57,0,57
Tsjalling,57,0,57
Tyche,3,56,59
Teetje,0,56,56
Thalitha,0,56,56
Theije,56,0,56
Tiger,42,14,56
Timmo,56,0,56
Tjerry,53,3,56
Tamás,55,0,55
Tamika,0,55,55
Tejo,55,0,55
Tiego,55,0,55
Trienco,55,0,55
Tuğrul,55,0,55
Tanju,53,3,56
Tekke,54,0,54
Teye,54,0,54
Théophile,51,3,54
Tidde,54,0,54
Timotius,52,3,55
Tjidsger,54,0,54
Tjietske,0,54,54
Tobia,11,43,54
Tran,20,34,54
Tyme,54,0,54
Thedor,53,0,53
Thommy,50,3,53
Tiong,50,3,53
Tossanus,47,6,53
Tynke,3,52,55
Tevfik,51,3,54
Tevin,52,0,52
Tiedo,52,0,52
Timoteus,51,3,54
Tobe,49,3,52
Tommaso,52,0,52
Tugçe,0,52,52
Talje,0,51,51
Thaddea,0,51,51
Thalissa,0,51,51
Theofiel,42,9,51
Thian,50,3,53
Thye,51,0,51
Tijana,0,51,51
Trienus,51,0,51
Tibe,48,3,51
Tonni,27,23,50
Tri,44,6,50
Trijna,0,50,50
Tsjeard,50,0,50
Tanuja,0,49,49
Thérése,0,49,49
Thibaud,49,0,49
Trijny,0,49,49
Tulsi,3,48,51
Tamir,48,0,48
Tesselschade,0,48,48
Thadea,0,48,48
Thé,37,11,48
Tienke,0,48,48
Tietsje,0,48,48
Tito,46,3,49
Tonio,48,0,48
Truong,45,3,48
Turhan,48,0,48
Thibaut,47,0,47
Thirze,0,47,47
Tieke,3,44,47
Tarah,0,46,46
Tarja,3,45,48
Teike,28,18,46
Thaïsa,0,46,46
The,44,3,47
Theobaldus,45,3,48
Thibo,46,0,46
Trui,3,45,48
Tyana,0,46,46
Tale,43,3,46
Taysir,40,5,45
Teng,20,25,45
Teska,0,45,45
Teunus,45,0,45
Thimothy,45,0,45
Tomislav,45,0,45
Tum,44,3,47
Tally,3,42,45
Thalea,0,44,44
Theodardus,43,3,46
Tiemetje,0,44,44
Tieske,18,26,44
Trineke,0,44,44
Teunice,0,43,43
Thames,43,0,43
Theodoros,43,0,43
Thiara,0,43,43
Tijne,12,31,43
Tjin,30,13,43
Tori,3,41,44
Truike,0,43,43
Tayler,26,16,42
Tiena,0,42,42
Titiana,0,42,42
Toots,36,6,42
Trey,42,0,42
Trienette,0,42,42
Tuong,10,32,42
Tetsje,3,40,43
Theodoricus,41,0,41
Thialda,0,41,41
Thias,41,0,41
Tigran,41,0,41
Tjing,18,23,41
Toan,39,3,42
Todd,40,3,43
Toya,3,40,43
Twanny,26,15,41
Tze,24,17,41
Tassnim,0,40,40
Terrance,40,0,40
Therésia,3,39,42
Tjako,40,0,40
Tjong,33,7,40
Tommi,38,3,41
Tonya,0,40,40
Tsing,14,26,40
Tudor,39,3,42
Taj,33,6,39
Talat,36,3,39
Talin,3,38,41
Târik,39,0,39
Tekin,39,0,39
Teresita,0,39,39
Thy,8,31,39
Thymon,39,0,39
Tiemon,39,0,39
Tiessina,0,39,39
Tinne,10,29,39
Tjalf,39,0,39
Tjiske,14,25,39
Tahar,38,0,38
Tasja,0,38,38
Teeke,29,9,38
Telma,0,38,38
Thomaske,0,38,38
Thora,3,37,40
Thore,38,0,38
Thorin,37,3,40
Thyn,38,0,38
Tjallie,3,37,40
Tjasse,38,0,38
Tula,7,31,38
Tanika,3,36,39
Tasha,0,37,37
Temmina,0,37,37
Thierno,37,0,37
Thomasia,0,37,37
Thura,3,36,39
Tijsina,0,37,37
Trina,3,36,39
Tusem,0,37,37
Tamim,35,3,38
Tesnim,0,36,36
Theike,33,3,36
Theodosius,36,0,36
Theophil,34,3,37
Therry,29,7,36
Thewis,36,0,36
Thimothea,3,35,38
Timar,34,3,37
Tjebbo,36,0,36
Tjeerdina,0,36,36
Trien,3,35,38
Tristian,36,0,36
Tamana,0,35,35
Tie,30,5,35
Tiemke,0,35,35
Tiësto,35,0,35
Tjally,3,34,37
Tjardina,0,35,35
Tjits,14,21,35
Trishna,3,32,35
Tuĝba,0,35,35
Tatyana,0,34,34
Teagan,10,24,34
Teele,30,3,33
Thérèsa,0,34,34
Theresita,3,33,36
Thij,34,0,34
Thijsina,0,34,34
Thomina,0,34,34
Tiko,34,0,34
Tip,25,9,34
Tity,0,34,34
Tjard,34,0,34
Tjibbele,34,0,34
Trijnco,34,0,34
Trinet,3,32,35
Tugra,33,3,36
Tushar,34,0,34
Tabina,0,33,33
Teodoro,31,3,34
Theobalda,3,32,35
Therésa,0,33,33
Thérèsia,3,31,34
Thereza,0,33,33
Theuna,0,33,33
Tiba,3,31,34
Tinco,33,0,33
Tinette,0,33,33
Tishainy,0,33,33
Tjez,33,0,33
Tobey,33,0,33
Tonneke,0,33,33
Tye,32,3,35
Tyeisha,0,33,33
Talya,0,32,32
Tano,31,3,34
Tari,3,30,33
Teunise,3,31,34
Theodericus,32,0,32
Theodosia,3,31,34
Theon,31,3,34
Thibeau,32,0,32
Thiên,17,15,32
Thony,28,3,31
Thyrsa,0,32,32
Tjaarda,15,17,32
Tjaco,32,0,32
Tjakelina,0,32,32
Tjakkina,0,32,32
Tjalligje,3,31,34
Tjie,24,8,32
Tram,3,30,33
Taher,28,3,31
Tamino,31,0,31
Tamsin,0,31,31
Tayfur,31,0,31
Tayra,3,30,33
Tayyib,31,0,31
Terre,11,20,31
Thaeke,31,0,31
Thedo,31,0,31
Theodorina,0,31,31
Theodorine,0,31,31
Tienco,31,0,31
Tilde,0,31,31
Titiaan,31,0,31
Tjesje,0,31,31
Tjip,30,3,33
Toyah,0,31,31
Trinh,3,27,30
Tryntje,0,31,31
Türkân,0,31,31
Türker,31,0,31
Tyge,27,3,30
Tayyar,30,0,30
Terje,29,3,32
Theofilus,29,3,32
Tielemanus,30,0,30
Tijmetje,0,30,30
Tisja,0,30,30
Tita,3,28,31
Titania,0,30,30
Tse,22,8,30
Tugce,0,30,30
Tunay,28,3,31
Tamanna,0,29,29
Tebbe,29,0,29
Teeuwes,29,0,29
Telly,25,3,28
Theone,5,24,29
Théresa,0,29,29
Tida,0,29,29
Tienko,29,0,29
Timia,0,29,29
Timothé,29,0,29
Tio,28,3,31
Titte,29,0,29
Tjabel,29,0,29
Tjallien,0,29,29
Tjarwina,0,29,29
Truc,3,25,28
Tünde,0,29,29
Tadeo,26,3,29
Tahnée,0,28,28
Tedo,28,0,28
Temke,0,28,28
Teupke,0,28,28
Teyler,28,0,28
Theunes,28,0,28
Thieleman,28,0,28
Thielemanus,28,0,28
Thobin,28,0,28
Thysia,0,28,28
Tilda,0,28,28
Tjetske,3,27,30
Tomi,20,8,28
Tone,20,8,28
Touraya,0,28,28
Twiggy,0,28,28
Taltje,0,27,27
Tansu,5,22,27
Tawan,26,3,29
Térèse,0,27,27
Thaïs,0,27,27
Thalisa,0,27,27
Tiam,22,5,27
Tijmon,27,0,27
Tilla,3,23,26
Timothée,24,3,27
Tjalkje,0,27,27
Tjan,23,3,26
Tjepkje,0,27,27
Tomer,27,0,27
Tsun,27,0,27
Tygho,27,0,27
Tyren,27,0,27
Tyronne,23,3,26
Tytsje,0,27,27
Tamas,26,0,26
Tasmara,0,26,26
Tavi,14,12,26
Teijn,26,0,26
Terézia,0,26,26
Teslime,0,26,26
Tetman,26,0,26
Teunetta,0,26,26
Therezia,3,25,28
Timara,0,26,26
Tjaden,26,0,26
Tjamkje,0,26,26
Tommas,26,0,26
Tonino,26,0,26
Treintje,0,26,26
Tsui,3,24,27
Tyago,26,0,26
Tyco,26,0,26
Tade,20,5,25
Tafari,23,3,26
Talle,7,18,25
Tallie,0,25,25
Tamisha,0,25,25
Tareq,21,3,24
Tedde,11,14,25
Teikje,0,25,25
Teke,21,3,24
Telena,0,25,25
Teunsina,0,25,25
Thalassa,0,25,25
Thanee,3,23,26
Theodorikus,25,0,25
Therèsa,3,24,27
Thijl,25,0,25
Thimoteus,25,0,25
Tiementje,0,25,25
Tillie,3,24,27
Tjapke,19,6,25
Tjerkina,0,25,25
Tjoe,14,11,25
Tremaine,24,3,27
Tricia,0,25,25
Trientsje,0,25,25
Tunna,0,25,25
Tala,3,23,26
Taletta,0,24,24
Talo,23,3,26
Tarsicius,24,0,24
Teadora,0,24,24
Temel,24,0,24
Tesla,6,18,24
Theadorus,23,3,26
Thedora,3,23,26
Theis,24,0,24
Tiffanny,0,24,24
Tijke,24,0,24
Tijler,24,0,24
Till,23,3,26
Tirtsa,0,24,24
Tjien,9,15,24
Tommes,24,0,24
Treasure,8,16,24
Trienje,0,24,24
Trijnette,0,24,24
Trong,24,0,24
Truce,0,24,24
Tryfena,0,24,24
Tuğce,0,24,24
Tulay,0,24,24
Tyshaira,0,24,24
Tahirah,0,23,23
Taïsha,0,23,23
Talissa,0,23,23
Talliena,0,23,23
Tamarinde,0,23,23
Tamina,0,23,23
Tanischa,0,23,23
Tanysha,0,23,23
Taras,22,3,25
Tarcicius,23,0,23
Teddi,3,19,22
Teon,23,0,23
Terèse,3,20,23
Thabo,23,0,23
Thiska,0,23,23
Tiano,23,0,23
Tiene,0,23,23
Timi,10,13,23
Timna,0,23,23
Titie,0,23,23
Tjeerda,0,23,23
Tji,10,13,23
Tjiets,0,23,23
Tjipko,23,0,23
Topanga,0,23,23
Tsz,9,14,23
Turkan,3,21,24
Tutku,3,19,22
Tahra,0,22,22
Tamimount,3,21,24
Tammes,16,6,22
Tana,3,19,22
Tawfik,18,3,21
Teakje,0,22,22
Temitope,6,16,22
Tenisha,0,22,22
Texas,7,15,22
Thérésa,0,22,22
Thess,0,22,22
Thijs-Jan,22,0,22
Thijske,3,21,24
Thimoty,22,0,22
Thing,8,14,22
Thyrone,22,0,22
Timea,0,22,22
Tischa,0,22,22
Tishana,0,22,22
Tjabina,0,22,22
Tjietze,22,0,22
Tjon,19,3,22
Tobiah,21,3,24
Toinette,0,22,22
Tomek,22,0,22
Triest,22,0,22
Tuĝçe,0,22,22
Tunç,22,0,22
Tadeus,20,3,23
Tammechien,0,21,21
Tarun,21,0,21
Tate,12,9,21
Tayeb,21,0,21
Teko,21,0,21
Telle,3,20,23
Temme,19,3,22
Teodoor,21,0,21
Thang,20,3,23
Thécla,0,21,21
Theodoro,21,0,21
Thijne,19,3,22
